Product ID,Product Position,Promotion,Product Category,Seasonal,Sales Volume,brand,url,name,description,price,currency,terms,section,season,material,origin
205795,Front of Store,Yes,clothing,Yes,1489,Zara,https://www.zara.com/us/en/knit-sweater-with-piping-p05536151.html,STRUCTURED EMBROIDERED PATCH JACKET KHAKI,Lace-up boots. Upper in a combination of pieces and finishes. Laces with metal appliqués and seven pairs of eyelets. Welt detail around upper. Rounded shape. Chunky lug soles.,15.99,USD,jackets,MAN,Autumn,Polyester,India
214410,Aisle,No,clothing,Yes,669,Zara,https://www.zara.com/us/en/textured-pocket-jacket-p03918500.html,QUILTED ALPACA AND WOOL BLEND TIE DYE KNIT SWEATER GREY,Varsity jacket made of faux suede fabric. Double welt pockets at hip and interior pocket. Front and back contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,79.0,USD,jackets,MAN,Autumn,Acrylic,Portugal
204152,Front of Store,No,clothing,No,1076,Zara,https://www.zara.com/us/en/cotton-jacket-p00706301.html,RIBBED FLEECE OVERSHIRT BLACK,Suede leather boots. Ridged seam detail at upper. Lacing with two pairs of eyelets. Welt around upper. Slightly chunky sole.,17.99,USD,jeans,WOMAN,Winter,Polyester,Turkey
218050,Aisle,Yes,clothing,Yes,1382,Zara,https://www.zara.com/us/en/retro-running-sneakers-p12350320.html,BELTED RETRO RUNNING SNEAKERS STONE #3,Relaxed fit overshirt made of wool blend fabric. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front zip closure.,25.99,USD,jackets,MAN,Winter,Wool Blend,Morocco
205456,Aisle,Yes,clothing,No,1330,Zara,https://www.zara.com/us/en/wool-blend-jacket-p05854654.html,CROPPED TEXTURED JACKET ECRU,Wool and silk blend sweater. Asymmetric neckline and long sleeves.,26.99,USD,t-shirts,WOMAN,Autumn,Wool Blend,China
217808,End-cap,No,clothing,No,968,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,EMBROIDERED CONTRAST INTERIOR SWEATER BLACK,Cropped shirt. Round neckline. Contrasting front print. Washed effect. Irregular trim.,66.0,USD,jackets,MAN,Winter,Wool Blend,Vietnam
212206,Front of Store,No,clothing,No,760,Zara,https://www.zara.com/us/en/striped-crop-knit-sweater-p06771158.html,MIXED COLLAR JACKET #4,Jacket made of wool blend fabric. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pockets at chest and flap pockets at hip. Interior pocket. Back vents. Front double breasted button closure.,127.95,USD,jackets,MAN,Winter,Wool,China
212920,End-cap,No,clothing,Yes,936,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,LINEN MULTIPIECE SNEAKERS IVORY,Jacket made of Italian wool. Pointed lapel collar and long sleeves with buttoned cuffs. Welt pocket at chest and flap pockets at hip. Interior pocket. Back vents. Front button closure.,19.99,USD,jackets,WOMAN,Spring,Linen,China
206505,Aisle,No,clothing,Yes,726,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p06318411.html,RELAXED GEOMETRIC JACQUARD OVERSHIRT BURGUNDY,Slim fit shirt. Round neck and short sleeves.,49.95,USD,shoes,MAN,Autumn,Cotton,China
211656,End-cap,Yes,clothing,No,1148,Zara,https://www.zara.com/us/en/faux-shearling-plaid-jacket-p00993305.html,TAILORED SUEDE SNEAKERS SKY BLUE,Jacket made of faux suede fabric. Rib elastic collar and long sleeves. Welt pockets at hip. Rib trim. Front zip closure.,72.95,USD,jackets,MAN,Autumn,Cotton,Turkey
217484,End-cap,No,clothing,No,847,Zara,https://www.zara.com/us/en/suit-jacket-in-100-linen-p04307408.html,MOCK NECK WOOL AND SILK BLEND KNIT TOP KHAKI,Cropped overshirt made of contrast double faced fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with side elastics. Front button closure partially hidden by a flap.,76.99,USD,jackets,WOMAN,Winter,Wool,Cambodia
217336,Aisle,Yes,clothing,Yes,1448,Zara,https://www.zara.com/us/en/knit-v-neck-sweater-p06771003.html,SATIN SUEDE HIGH-TOPS STONE,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,27.99,USD,sweaters,WOMAN,Winter,Wool,Cambodia
201400,End-cap,Yes,clothing,Yes,1382,Zara,https://www.zara.com/us/en/stretch-pocket-overshirt-p07484478.html,RELAXED PATCH BOMBER JACKET OLIVE,Running shoes. Upper in a combination of pieces and finishes. Front zip closure. Back pull tab for ease. Chunky soles with irregular design.,16.99,USD,sweaters,MAN,Autumn,Polyester,Turkey
196427,Aisle,Yes,clothing,No,1432,Zara,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,WAXED EFFECT PLAID JACKET,Cropped jacket made of cotton with waxed finish. Lapel collar and long adjustable cuffed sleeves. Welt pockets at hip and interior pocket. Adjustable front drawcord hem. Front zip closure.,17.99,USD,jackets,MAN,Autumn,Viscose,Vietnam
211883,Aisle,No,clothing,No,827,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p08062482.html,TEXTURED PLAID TIE DYE OVERSHIRT BURGUNDY,Full cut T-shirt made of mesh textured fabric. Contrast rib V-neckline and short sleeves. Front contrast printed text.,22.95,USD,sweaters,MAN,Spring,Linen,China
215344,Front of Store,Yes,clothing,Yes,1662,Zara,https://www.zara.com/us/en/jewel-knit-sweater-p05755005.html,BELTED RIBBED KNIT T-SHIRT GREY,Round neck short sleeve sweater. Soft feel faux fur fabric. Jewel appliqués.,17.99,USD,shoes,WOMAN,Summer,Cotton,China
213412,End-cap,No,clothing,No,969,Zara,https://www.zara.com/us/en/100-linen-overshirt-p04224708.html,DOUBLE-BREASTED WAXED EFFECT PLAID JACKET ECRU,Boxy bomber jacket. Rib elastic collar and long sleeves. Welt pockets at hip. Elasticized trim. Front zip closure.,22.0,USD,jackets,WOMAN,Spring,Viscose,Morocco
214484,Aisle,Yes,clothing,No,1452,Zara,https://www.zara.com/us/en/fleece-overshirt-p01248320.html,RIBBED LEATHER BIKER JACKET IVORY,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pockets at hip. Washed effect. Front button closure.,29.99,USD,shoes,WOMAN,Autumn,Polyester,Bangladesh
201513,End-cap,No,clothing,No,818,Zara,https://www.zara.com/us/en/suede-high-tops-p12120320.html,TAILORED CONTRAST SOLE LEATHER SNEAKERS KHAKI,Jacket with lightly padded interior. Contrasting lapel collar. Long sleeves with buttoned cuffs. Washed effect. Double welt pockets at chest and hip. Front zip closure.,35.95,USD,sweaters,MAN,Autumn,Cotton,Bangladesh
203201,Front of Store,No,clothing,No,814,Zara,https://www.zara.com/us/en/oversize-fit-t-shirt-p04092405.html,RIPPED DENIM JACKET SAND,Relaxed fit overshirt made with cotton fabric. Lapel collar and long sleeves with buttoned cuffs. Chest patch pocket. Contrasting topstitching all over the garment. Front button closure.,69.0,USD,t-shirts,WOMAN,Spring,Linen,Portugal
208008,Aisle,No,clothing,No,812,Zara,https://www.zara.com/us/en/faux-shearling-lined-suede-boots-p12050320.html,REGULAR MIXED COLLAR WAXED JACKET SKY BLUE,Relaxed fit jacket in leather. Spread collar and long sleeves with slit cuffs with button closure. Patch pockets at hip. Back vents. Front button closure.,59.99,USD,jackets,MAN,Autumn,Wool Blend,Morocco
211405,Aisle,Yes,clothing,Yes,1253,Zara,https://www.zara.com/us/en/baggy-belted-jeans-p04365401.html,RELAXED SUEDE HIGH-TOPS,Vest made of viscose and wool blend fabric. V-neckline. Patch pockets at hip. Front zip closure.,16.99,USD,jackets,MAN,Autumn,Acrylic,Vietnam
219033,End-cap,No,clothing,No,735,Zara,https://www.zara.com/us/en/bomber-jacket-p05039440.html,SLIM HOODED QUILTED JACKET TAUPE,Sandals. Made of leather with a suede finish. Two wide straps at instep with buckles. Insole with anatomical shaped footbed. Welt around upper. Chunky lug soles.,89.99,USD,sweaters,WOMAN,Spring,Polyester,Pakistan
219580,End-cap,No,clothing,Yes,856,Zara,https://www.zara.com/us/en/printed-denim-overshirt-p02553808.html,DOUBLE-BREASTED WAXED EFFECT PLAID JACKET KHAKI,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,39.99,USD,jackets,WOMAN,Autumn,Polyester,Turkey
201703,Aisle,No,clothing,No,905,Zara,https://www.zara.com/us/en/stretch-pocket-overshirt-p07484478.html,SLIM ASYMMETRICAL WOOL AND SILK BLEND SWEATER,Cropped jacket with lightly quilted interior. Lapel collar and long sleeves. Flap patch pockets at hip. Washed effect. Rib hems. Front zip closure.,17.99,USD,jackets,MAN,Winter,Wool,China
200892,Aisle,Yes,clothing,Yes,1683,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html,DOUBLE FACED JACKET,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,17.99,USD,sweaters,WOMAN,Winter,Wool Blend,India
219211,End-cap,Yes,clothing,No,1490,Zara,https://www.zara.com/us/en/contrasting-patches-bomber-jacket-p03833401.html,RIBBED WOOL BLEND JACKET,Loafers. Made of leather with a suede finish. Ornamental saddle detail at instep. Rounded shape. Contrasting colored sole.,32.95,USD,jackets,MAN,Winter,Wool,Portugal
202606,Front of Store,No,clothing,No,1032,Zara,https://www.zara.com/us/en/fine-knit-sweater-p09598045.html,STRUCTURED TEXT T-SHIRT STONE,Varsity jacket made of faux suede fabric. Lapel collar and long sleeves. Double welt pockets at hip and interior pocket. Front contrasting patch appliqués and embroidery. Rib trim. Front snap button closure.,25.95,USD,sweaters,WOMAN,Summer,Linen,Turkey
201785,Aisle,Yes,clothing,No,1203,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,DENIM SHIRT TAUPE,Running shoes. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky lug soles. Retro-inspired design.,14.99,USD,t-shirts,MAN,Autumn,Cotton,China
208338,Front of Store,Yes,clothing,Yes,1481,Zara,https://www.zara.com/us/en/boucle-textured-jacket-p08491402.html,LINEN TUXEDO JACKET,Relaxed fit overshirt. Lapel collar and long sleeves with snap button cuffs. Chest patch pockets. Side vents at hem. Front snap button closure.,25.99,USD,jackets,MAN,Summer,Cotton,Bangladesh
208823,Aisle,Yes,clothing,No,1459,Zara,https://www.zara.com/us/en/suede-retro-sneakers-p12309320.html,BAGGY FIT JEANS,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,47.95,USD,jackets,WOMAN,Winter,Cotton,China
208223,Aisle,Yes,clothing,Yes,1610,Zara,https://www.zara.com/us/en/quilted-structured-overshirt-p09621370.html,DOUBLE-BREASTED ALPACA BLEND OPEN KNIT SWEATER SKY BLUE,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,27.99,USD,sweaters,MAN,Winter,Acrylic,India
204111,Front of Store,No,clothing,Yes,853,Zara,https://www.zara.com/us/en/padded-denim-jacket-p01538413.html,TUXEDO JACKET OLIVE,Jacket with lapel collar and snap button details. Long sleeves with zip cuffs. Front zip pockets and interior pocket. Asymmetric front closure with metal zipper.,25.99,USD,sweaters,WOMAN,Spring,Cotton,Spain
204883,Aisle,No,clothing,No,920,Zara,https://www.zara.com/us/en/basic-knit-sweater-p01509115.html,SUEDE JACKET STONE,Jacket made of denim fabric with padded interior. Rib elastic collar and long sleeves. Welt pockets at hip and interior pocket. Elastic hem. All-over contrasting topstitching details. Front zip closure.,44.95,USD,jackets,MAN,Winter,Cotton,Morocco
210220,End-cap,No,clothing,No,615,Zara,https://www.zara.com/us/en/chunky-sole-canvas-lace-up-boots-p12005320.html,ZIPPERED JACKET SAND,Sneakers. Made of leather. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Rounded shape. Chunky sole.,119.95,USD,jackets,WOMAN,Autumn,Polyester,India
211079,Front of Store,No,clothing,No,760,Zara,https://www.zara.com/us/en/oversized-knit-sweater-p09598288.html,SLIM LONGLINE QUILTED JACKET SAND,Varsity jacket with elastic collar and long sleeves. Welt pockets at hip and interior pocket. Embroidered appliqué and contrast front and back patches. Rib trim. Front snap button closure.,45.99,USD,jeans,WOMAN,Autumn,Viscose,India
201497,End-cap,Yes,clothing,No,1340,Zara,https://www.zara.com/us/en/textured-denim-jacket-limited-edition-p01538430.html,RELAXED CROPPED BOMBER JACKET LIMITED EDITION BURGUNDY,Relaxed fit overshirt made of 25% wool fabric. Lapel collar and long sleeves with buttoned cuffs. Patch pocket at chest and side pockets at hip. Front button closure.,37.99,USD,t-shirts,MAN,Autumn,Wool,Cambodia
210106,Front of Store,No,clothing,No,817,Zara,https://www.zara.com/us/en/textured-weave-overshirt-p01608101.html,PLEATED ABSTRACT PRINT T-SHIRT SAND,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,19.99,USD,shoes,WOMAN,Spring,Cotton,Brazil
213528,Aisle,Yes,clothing,Yes,1494,Zara,https://www.zara.com/us/en/semi-sheer-knit-shirt-limited-edition-p04805424.html,RELAXED FAUX LEATHER OVERSIZED JACKET LIMITED EDITION TAUPE,Sweater made with 80% wool and 20% cashmere. Round neck and long sleeves.,20.95,USD,jackets,WOMAN,Winter,Acrylic,China
216786,Aisle,Yes,clothing,Yes,1500,Zara,https://www.zara.com/us/en/striped-textured-overshirt-p04179056.html,RELAXED DOUBLE FACED JACKET BLACK,Faux leather jacket with padded interior. Lapel collar and long sleeves with snap buttoned cuffs. Welt pockets at hip and interior pocket. Elastic hem. Front zip hidden by a snap button flap.,34.0,USD,sweaters,WOMAN,Autumn,Cotton,Argentina
219293,End-cap,Yes,clothing,Yes,1366,Zara,https://www.zara.com/us/en/overshirt-p00706623.html,REGULAR TEXT T-SHIRT NAVY,Oversized cropped jacket. Notched lapel collar and long sleeves with buttoned cuffs. Flap pockets at waist ad interior pocket. Front button closure.,49.99,USD,t-shirts,WOMAN,Spring,Linen,China
211855,Front of Store,Yes,clothing,Yes,1384,Zara,https://www.zara.com/us/en/technical-jacket-with-pockets-p03286501.html,QUILTED ABSTRACT JACQUARD SWEATER BROWN,Slim fit shirt made of wrinkle effect fabric. Round neck and long sleeves.,91.99,USD,sweaters,WOMAN,Winter,Wool Blend,China
206721,End-cap,No,clothing,No,936,Zara,https://www.zara.com/us/en/gathered-waist-knit-sweater-p05536012.html,CONTRASTING COLLAR JACKET BROWN,Running shoes. Upper in a combination of pieces and finishes. Lacing with six pairs of eyelets. Chunky soles with irregular design. Lug soles. Trek style.,19.0,USD,jackets,MAN,Spring,Viscose,Pakistan
212875,Front of Store,Yes,clothing,Yes,1267,Zara,https://www.zara.com/us/en/faux-leather-jacket-p08281345.html,TEXTURED DENIM JACKET LIMITED EDITION ECRU,Slightly cropped denim jacket. Lapel collar and long sleeves with buttoned cuffs. Flap patch pocket at chest and side hip. Washed effect. Front button closure.,17.95,USD,sweaters,MAN,Autumn,Denim,India
187930,End-cap,No,clothing,No,980,Zara,https://www.zara.com/us/en/oversized-bomber-jacket-p08281311.html,OVERSIZED BOMBER JACKET,Oversized jacket made of technical fabric. High collar and long sleeves with pocket detail. Welt pockets at hip and interior pocket. Rib trim. Adjustable asymmetric hem with side zippers. Front zip closure.,22.0,USD,jackets,WOMAN,Autumn,Cotton,India
218749,Aisle,No,clothing,No,1091,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,RELAXED OVERSIZED CROPPED JACKET LIMITED EDITION BLACK,V-neck sweater with long sleeves. Rib trim.,19.99,USD,jackets,WOMAN,Autumn,Acrylic,Bangladesh
214408,End-cap,No,clothing,Yes,713,Zara,https://www.zara.com/us/en/wool-blend-knit-sweater-p02893159.html,BELTED KNIT SWEATER WITH RIPS,Cropped fine knit sweater with round neck and long sleeves.,69.99,USD,jackets,MAN,Autumn,Wool,China
214908,Aisle,Yes,clothing,Yes,1525,Zara,https://www.zara.com/us/en/baggy-fit-jeans-p06688486.html,LINEN CROPPED LEATHER JACKET GREY,Round neck long sleeve sweater. Metallic fabric detail and frayed trim.,71.99,USD,jackets,WOMAN,Summer,Cotton,Pakistan
202850,End-cap,No,clothing,No,893,Zara,https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html,SLIM CROPPED BOMBER JACKET LIMITED EDITION OLIVE,High top sneakers. Upper in a combination of pieces and materials. Lacing with seven pairs of eyelets. Chunky tonal sole.,49.99,USD,jackets,WOMAN,Spring,Linen,Bangladesh
217399,Front of Store,Yes,clothing,Yes,1407,Zara,https://www.zara.com/us/en/overshirt-with-contrasting-topstitching-p06917325.html,BELTED SLIM FIT SUIT JACKET STONE,Boxy fit jacket. Lapel collar and long sleeves with buttoned cuffs. Welt pockets at hip. Front button closure.,35.95,USD,jackets,WOMAN,Spring,Cotton,Bangladesh
208857,Front of Store,No,clothing,No,780,Zara,https://www.zara.com/us/en/stretch-pocket-overshirt-p07484478.html,GATHERED WAIST KNIT SWEATER BLACK #4,Cropped overshirt. Lapel collar and long sleeves with buttoned cuffs. Front patch pockets. Irregular finished seams. Front button closure.,89.99,USD,sweaters,WOMAN,Autumn,Polyester,China
199839,Aisle,Yes,clothing,Yes,1431,Zara,https://www.zara.com/us/en/pocket-jacket-p06318507.html,EMBROIDERED FOREST JACKET STONE,Cotton knit T-shirt. Round neck and short sleeves.,36.99,USD,jackets,MAN,Summer,Cotton,Cambodia
215853,Aisle,No,clothing,No,881,Zara,https://www.zara.com/us/en/waxed-effect-plaid-jacket-p04272302.html,RELAXED ABSTRACT PRINT KNIT T-SHIRT TAUPE,Sandals. Made of leather. Three woven wide straps at instep. Chunky sole.,33.95,USD,jackets,MAN,Summer,Linen,Bangladesh
211301,End-cap,No,clothing,No,1086,Zara,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887470.html,SLIM STRIPED TEXTURED OVERSHIRT BROWN,Cotton knit jacket. Hooded collar and long sleeves. Rib trim. Front pouch pockets. Rib trim. Front zip closure.,54.99,USD,shoes,WOMAN,Winter,Wool,India
200910,Front of Store,Yes,clothing,Yes,1373,Zara,https://www.zara.com/us/en/structured-text-t-shirt-p00761434.html,STRETCH FAUX LEATHER PUFFER JACKET BROWN,Woven V-neckline long sleeve sweater. Asymmetric hem.,33.95,USD,jackets,MAN,Autumn,Wool Blend,Pakistan
207636,Aisle,Yes,clothing,Yes,1394,Zara,https://www.zara.com/us/en/-p04310461.html,STRUCTURED STRIPED CROP KNIT SWEATER ECRU,Relaxed fit reversible overshirt. Italian collar and long sleeves with buttoned cuffs. Chest patch pocket. Front button closure.,38.99,USD,jackets,MAN,Winter,Wool Blend,Bangladesh
204254,Aisle,Yes,clothing,No,1582,Zara,https://www.zara.com/us/en/bomber-jacket-p05344402.html,UTILITY SUEDE RETRO SNEAKERS SKY BLUE,Oversized T-shirt. Round neck and short sleeves.,27.99,USD,jackets,WOMAN,Summer,Linen Blend,China
211340,End-cap,No,clothing,No,786,Zara,https://www.zara.com/us/en/raised-text-t-shirt-limited-edition-p00977490.html,KNIT ZIPPERED JACKET BEIGE,Jacket with lightly padded interior. Rib collar and long sleeves. Flap pockets at waist. Rib trim. Front asymmetric zip closure.,35.99,USD,jackets,MAN,Autumn,Wool,Bangladesh
